Run 2: Time (min) (±0.01 min),Run 2: pH (±0.3 pH),Run 2: Temperature (°C) (±0.1°C),Run 2: Volume of NaOH Added (cm^3) (±0.02 cm^3),Run 1: Time (min) (±0.01 min),Run 1: pH (±0.3 pH),Run 1: Temperature (°C) (±0.1°C),Run 1: Volume of NaOH Added (cm^3) (±0.02 cm^3),Run 3: Time (min) (±0.01 min),Run 3: pH (±0.3 pH),Run 3: Temperature (°C) (±0.1°C),Run 3: Volume of NaOH Added (cm^3) (±0.02 cm^3)
14.65,13.0,26.1,,14.65,12.9,26.3,,14.65,13.0,26.3,
14.67,13.0,26.1,,14.67,12.9,26.3,,14.67,13.0,26.3,
14.68,13.0,26.1,,14.68,12.9,26.3,,14.68,13.0,26.3,
14.7,13.0,26.1,,14.7,12.9,26.3,,14.7,13.0,26.3,
14.72,13.0,26.1,,14.72,12.9,26.3,,14.72,13.0,26.3,
14.73,13.0,26.1,,14.73,12.9,26.3,,14.73,13.0,26.3,
14.75,13.0,26.1,,14.75,12.9,26.3,,14.75,13.0,26.3,
14.77,13.0,26.1,,14.77,12.9,26.3,,14.77,13.0,26.3,
14.78,13.0,26.1,,14.78,12.9,26.3,,14.78,13.0,26.3,
14.8,13.0,26.1,,14.8,12.9,26.3,,14.8,13.0,26.3,
14.82,13.0,26.1,,14.82,12.9,26.3,,14.82,13.0,26.3,
14.83,13.0,26.1,,14.83,12.9,26.3,,14.83,13.0,26.3,
14.85,13.0,26.1,,14.85,13.0,26.3,,14.85,13.0,26.3,
14.87,13.0,26.1,,14.87,13.0,26.3,,14.87,13.0,26.3,
14.88,13.0,26.1,,14.88,13.0,26.3,,14.88,13.0,26.3,
14.9,13.0,26.1,,14.9,13.0,26.3,,14.9,13.0,26.3,
14.92,13.0,26.1,,14.92,13.0,26.3,,14.92,13.0,26.3,
14.93,13.0,26.1,,14.93,13.0,26.3,,14.93,13.0,26.3,
14.95,13.0,26.1,,14.95,13.0,26.3,,14.95,13.0,26.3,
14.97,13.0,26.1,,14.97,13.0,26.3,,14.97,13.0,26.3,
14.98,13.0,26.1,,14.98,13.0,26.3,,14.98,13.0,26.3,
15.0,13.0,26.1,,15.0,13.0,26.3,,15.0,13.0,26.3,
