Run 1: Time (min) (±0.01 min),Run 1: pH (±0.3 pH),Run 1: Temperature (°C) (±0.1°C),Run 1: Volume of NaOH Added (cm^3) (±0.02 cm^3),Run 2: Time (min) (±0.01 min),Run 2: pH (±0.3 pH),Run 2: Temperature (°C) (±0.1°C),Run 2: Volume of NaOH Added (cm^3) (±0.02 cm^3),Run 3: Time (min) (±0.01 min),Run 3: pH (±0.3 pH),Run 3: Temperature (°C) (±0.1°C),Run 3: Volume of NaOH Added (cm^3) (±0.02 cm^3)
11.38,12.3,25.6,,11.38,,26.7,,11.38,12.7,26.2,
11.4,12.3,25.6,,11.4,,26.7,,11.4,12.7,26.2,
11.42,12.3,25.6,,11.42,,26.7,,11.42,12.7,26.2,
11.43,12.3,25.6,,11.43,,26.7,,11.43,12.7,26.2,
11.45,12.3,25.6,,11.45,,26.7,,11.45,12.7,26.2,
11.47,12.3,25.6,,11.47,,26.7,,11.47,12.7,26.2,
11.48,12.3,25.6,,11.48,,26.7,,11.48,12.7,26.2,
11.5,12.3,25.6,,11.5,,26.7,,11.5,12.7,26.2,
11.52,12.3,25.6,,11.52,,26.7,,11.52,12.7,26.2,
11.53,12.3,25.6,,11.53,,26.7,,11.53,12.7,26.2,
11.55,12.3,25.6,,11.55,,26.7,,11.55,12.7,26.2,
11.57,12.3,25.6,,11.57,,26.7,,11.57,12.7,26.2,
11.58,12.3,25.6,,11.58,,26.7,,11.58,12.7,26.2,
11.6,12.3,25.6,,11.6,,26.7,,11.6,12.7,26.2,
11.62,12.3,25.6,,11.62,,26.7,,11.62,12.7,26.2,
11.63,12.3,25.6,,11.63,,26.7,,11.63,12.7,26.2,
11.65,12.3,25.6,,11.65,,26.7,,11.65,12.7,26.2,
11.67,12.3,25.6,,11.67,,26.7,,11.67,12.7,26.2,
11.68,12.3,25.6,,11.68,,26.7,,11.68,12.7,26.2,
11.7,12.3,25.6,,11.7,,26.7,,11.7,12.7,26.2,
11.72,12.3,25.6,,11.72,,26.7,,11.72,12.7,26.2,
11.73,12.3,25.6,,11.73,,26.7,,11.73,12.7,26.2,
11.75,12.3,25.6,,11.75,,26.7,,11.75,12.7,26.2,
11.77,12.3,25.6,,11.77,,26.7,,11.77,12.7,26.2,
11.78,12.3,25.6,,11.78,,26.7,,11.78,12.7,26.2,
11.8,12.3,25.6,,11.8,,26.7,,11.8,12.7,26.2,
11.82,12.3,25.6,,11.82,,26.7,,11.82,12.7,26.2,
11.83,12.3,25.6,,11.83,,26.7,,11.83,12.7,26.2,
11.85,12.3,25.6,,11.85,,26.7,,11.85,12.7,26.2,
11.87,12.3,25.6,,11.87,,26.7,,11.87,12.7,26.2,
11.88,12.3,25.6,,11.88,,26.7,,11.88,12.7,26.2,
11.9,12.4,25.6,,11.9,,26.7,,11.9,12.7,26.2,
11.92,12.4,25.6,,11.92,,26.7,,11.92,12.7,26.2,
11.93,12.4,25.6,,11.93,,26.7,,11.93,12.7,26.2,
11.95,12.4,25.6,,11.95,,26.7,,11.95,12.7,26.2,
11.97,12.4,25.6,,11.97,,26.7,,11.97,12.7,26.2,
11.98,12.4,25.6,,11.98,,26.7,,11.98,12.7,26.2,
12.0,12.4,25.6,,12.0,,26.7,,12.0,12.7,26.2,
12.02,12.4,25.6,,12.02,,26.7,,12.02,12.7,26.2,
12.03,12.4,25.6,,12.03,,26.7,,12.03,12.7,26.2,
12.05,12.4,25.6,,12.05,,26.7,,12.05,12.7,26.2,
12.07,12.4,25.6,,12.07,,26.7,,12.07,12.7,26.2,
12.08,12.4,25.6,,12.08,,26.7,,12.08,12.7,26.2,
12.1,12.4,25.6,,12.1,,26.7,,12.1,12.7,26.2,
12.12,12.4,25.6,,12.12,,26.7,,12.12,12.7,26.2,
12.13,12.4,25.6,,12.13,,26.7,,12.13,12.7,26.2,
12.15,12.4,25.6,,12.15,,26.7,,12.15,12.7,26.2,
12.17,12.4,25.6,,12.17,,26.7,,12.17,12.7,26.2,
12.18,12.4,25.6,,12.18,,26.7,,12.18,12.7,26.2,
12.2,12.4,25.6,,12.2,,26.7,,12.2,12.7,26.2,
12.22,12.4,25.6,,12.22,,26.7,,12.22,12.7,26.2,
12.23,12.4,25.6,,12.23,,26.7,,12.23,12.7,26.2,
12.25,12.4,25.6,,12.25,,26.7,,12.25,12.7,26.2,
12.27,12.4,25.6,,12.27,,26.7,,12.27,12.7,26.2,
12.28,12.4,25.6,,12.28,,26.7,,12.28,12.7,26.2,
12.3,12.4,25.6,,12.3,,26.7,,12.3,12.7,26.2,
12.32,12.4,25.6,,12.32,,26.7,,12.32,12.7,26.2,
12.33,12.4,25.6,,12.33,,26.7,,12.33,12.7,26.2,
12.35,12.4,25.6,,12.35,,26.7,,12.35,12.7,26.2,
12.37,12.4,25.6,,12.37,,26.7,,12.37,12.7,26.2,
12.38,12.4,25.6,,12.38,,26.7,,12.38,12.7,26.2,
12.4,12.4,25.6,,12.4,,26.7,,12.4,12.7,26.2,
12.42,12.4,25.6,,12.42,,26.7,,12.42,12.7,26.2,
12.43,12.4,25.6,,12.43,,26.7,,12.43,12.7,26.2,
12.45,12.4,25.6,,12.45,,26.7,,12.45,12.7,26.2,
12.47,12.4,25.6,,12.47,,26.7,,12.47,12.7,26.2,
12.48,12.4,25.6,,12.48,,26.7,,12.48,12.7,26.2,
12.5,12.4,25.6,,12.5,,26.7,,12.5,12.7,26.2,
12.52,12.4,25.6,,12.52,,26.7,,12.52,12.7,26.2,
12.53,12.4,25.6,,12.53,,26.7,,12.53,12.7,26.2,
12.55,12.4,25.6,,12.55,,26.7,,12.55,12.7,26.2,
12.57,12.4,25.6,,12.57,,26.7,,12.57,12.7,26.2,
12.58,12.4,25.6,,12.58,,26.7,,12.58,12.7,26.2,
12.6,12.4,25.6,,12.6,,26.7,,12.6,12.7,26.2,
12.62,12.4,25.6,,12.62,,26.7,,12.62,12.7,26.2,
12.63,12.4,25.6,,12.63,,26.7,,12.63,12.7,26.2,
12.65,12.4,25.6,,12.65,,26.7,,12.65,12.7,26.2,
12.67,12.4,25.6,,12.67,,26.7,,12.67,12.7,26.2,
12.68,12.4,25.6,,12.68,,26.7,,12.68,12.7,26.2,
12.7,12.4,25.6,,12.7,,26.7,,12.7,12.7,26.2,
12.72,12.4,25.6,,12.72,,26.7,,12.72,12.7,26.2,
12.73,12.4,25.6,,12.73,,26.7,,12.73,12.7,26.2,
12.75,12.4,25.6,,12.75,,26.7,,12.75,12.7,26.2,
12.77,12.4,25.6,,12.77,,26.7,,12.77,12.7,26.2,
12.78,12.4,25.6,,12.78,,26.7,,12.78,12.7,26.2,
12.8,12.4,25.6,,12.8,,26.7,,12.8,12.7,26.2,
12.82,12.4,25.6,,12.82,,26.7,,12.82,12.7,26.2,
12.83,12.4,25.6,,12.83,,26.7,,12.83,12.7,26.2,
12.85,12.4,25.6,,12.85,,26.7,,12.85,12.7,26.2,
12.87,12.4,25.6,,12.87,,26.7,,12.87,12.7,26.2,
12.88,12.4,25.6,,12.88,,26.7,,12.88,12.8,26.2,
12.9,12.4,25.6,,12.9,,26.7,,12.9,12.8,26.2,
12.92,12.4,25.6,,12.92,,26.7,,12.92,12.8,26.2,
12.93,12.4,25.6,,12.93,,26.7,,12.93,12.8,26.2,
12.95,12.4,25.6,,12.95,,26.7,,12.95,12.8,26.2,
12.97,12.4,25.6,,12.97,,26.7,,12.97,12.8,26.2,
12.98,12.4,25.6,,12.98,,26.7,,12.98,12.8,26.2,
13.0,12.4,25.6,,13.0,,26.7,,13.0,12.8,26.2,
13.02,12.4,25.6,,13.02,,26.7,,13.02,12.8,26.2,
13.03,12.4,25.6,,13.03,,26.7,,13.03,12.8,26.2,
13.05,12.4,25.6,,13.05,,26.7,,13.05,12.8,26.2,
13.07,12.4,25.6,,13.07,,26.7,,13.07,12.8,26.2,
13.08,12.4,25.6,,13.08,,26.7,,13.08,12.8,26.2,
13.1,12.4,25.6,,13.1,,26.7,,13.1,12.8,26.2,
13.12,12.4,25.6,,13.12,,26.7,,13.12,12.8,26.2,
13.13,12.4,25.6,,13.13,,26.7,,13.13,12.8,26.2,
13.15,12.4,25.6,,13.15,,26.7,,13.15,12.8,26.2,
13.17,12.4,25.6,,13.17,,26.7,,13.17,12.8,26.2,
13.18,12.4,25.6,,13.18,,26.7,,13.18,12.8,26.2,
13.2,12.4,25.6,,13.2,,26.7,,13.2,12.8,26.2,
13.22,12.4,25.6,,13.22,,26.7,,13.22,12.8,26.2,
13.23,12.4,25.6,,13.23,,26.7,,13.23,12.8,26.2,
13.25,12.4,25.6,,13.25,,26.7,,13.25,12.8,26.2,
13.27,12.4,25.6,,13.27,,26.7,,13.27,12.8,26.2,
13.28,12.4,25.6,,13.28,,26.7,,13.28,12.8,26.2,
13.3,12.4,25.6,,13.3,,26.7,,13.3,12.8,26.2,
13.32,12.4,25.6,,13.32,,26.7,,13.32,12.8,26.2,
13.33,12.4,25.6,,13.33,,26.7,,13.33,12.8,26.2,
13.35,12.4,25.6,,13.35,,26.7,,13.35,12.8,26.2,
13.37,12.4,25.6,,13.37,,26.7,,13.37,12.8,26.2,
13.38,12.4,25.6,,13.38,,26.7,,13.38,12.8,26.2,
13.4,12.4,25.6,,13.4,,26.7,,13.4,12.8,26.2,
13.42,12.4,25.6,,13.42,,26.7,,13.42,12.8,26.2,
13.43,12.4,25.6,,13.43,,26.7,,13.43,12.8,26.2,
13.45,12.4,25.6,,13.45,,26.7,,13.45,12.8,26.2,
13.47,12.4,25.6,,13.47,,26.7,,13.47,12.8,26.2,
13.48,12.4,25.6,,13.48,,26.7,,13.48,12.8,26.2,
13.5,12.4,25.6,,13.5,,26.7,,13.5,12.8,26.2,
13.52,12.4,25.6,,13.52,,26.6,,13.52,12.8,26.2,
13.53,12.4,25.6,,13.53,,26.7,,13.53,12.8,26.2,
13.55,12.4,25.6,,13.55,,26.7,,13.55,12.8,26.2,
13.57,12.4,25.6,,13.57,,26.7,,13.57,12.8,26.2,
13.58,12.4,25.6,,13.58,,26.7,,13.58,12.8,26.2,
13.6,12.4,25.6,,13.6,,26.7,,13.6,12.8,26.2,
13.62,12.4,25.6,,13.62,,26.7,,13.62,12.8,26.2,
13.63,12.4,25.6,,13.63,,26.7,,13.63,12.8,26.2,
13.65,12.4,25.6,,13.65,,26.7,,13.65,12.8,26.2,
13.67,12.4,25.6,,13.67,,26.7,,13.67,12.8,26.2,
13.68,12.4,25.6,,13.68,,26.7,,13.68,12.8,26.2,
13.7,12.4,25.6,,13.7,,26.7,,13.7,12.8,26.2,
13.72,12.4,25.6,,13.72,,26.7,,13.72,12.8,26.2,
13.73,12.4,25.7,,13.73,,26.7,,13.73,12.8,26.2,
13.75,12.4,25.6,,13.75,,26.7,,13.75,12.8,26.2,
13.77,12.4,25.6,,13.77,,26.7,,13.77,12.8,26.2,
13.78,12.4,25.6,,13.78,,26.7,,13.78,12.8,26.2,
13.8,12.4,25.7,,13.8,,26.6,,13.8,12.8,26.2,
13.82,12.4,25.6,,13.82,,26.7,,13.82,12.8,26.2,
13.83,12.4,25.6,,13.83,,26.7,,13.83,12.8,26.2,
13.85,12.4,25.7,,13.85,,26.7,,13.85,12.8,26.2,
13.87,12.4,25.7,,13.87,,26.6,,13.87,12.8,26.2,
13.88,12.4,25.7,,13.88,,26.6,,13.88,12.8,26.2,
13.9,12.4,25.7,,13.9,,26.7,,13.9,12.8,26.2,
13.92,12.4,25.7,,13.92,,26.7,,13.92,12.8,26.2,
13.93,12.4,25.7,,13.93,,26.7,,13.93,12.8,26.2,
13.95,12.4,25.7,,13.95,,26.7,,13.95,12.8,26.2,
13.97,12.4,25.7,,13.97,,26.7,,13.97,12.8,26.2,
13.98,12.4,25.7,,13.98,,26.6,,13.98,12.8,26.2,
14.0,12.4,25.7,,14.0,,26.7,,14.0,12.8,26.2,
14.02,12.5,25.7,,14.02,,26.7,,14.02,12.8,26.2,
14.03,12.5,25.6,,14.03,,26.7,,14.03,12.8,26.2,
14.05,12.5,25.7,,14.05,,26.7,,14.05,12.8,26.2,
14.07,12.5,25.7,,14.07,,26.7,,14.07,12.8,26.2,
14.08,12.5,25.7,,14.08,,26.7,,14.08,12.8,26.2,
14.1,12.5,25.7,,14.1,,26.6,,14.1,12.8,26.2,
14.12,12.5,25.7,,14.12,,26.7,,14.12,12.8,26.2,
14.13,12.5,25.7,,14.13,,26.7,,14.13,12.8,26.2,
14.15,12.5,25.7,,14.15,,26.7,,14.15,12.8,26.2,
14.17,12.5,25.7,,14.17,,26.7,,14.17,12.8,26.2,
14.18,12.5,25.7,,14.18,,26.7,,14.18,12.8,26.2,
14.2,12.5,25.7,,14.2,,26.7,,14.2,12.8,26.2,
14.22,12.5,25.7,,14.22,,26.7,,14.22,12.8,26.2,
14.23,12.5,25.7,,14.23,,26.7,,14.23,12.8,26.1,
14.25,12.5,25.7,,14.25,,26.7,,14.25,12.8,26.2,
14.27,12.5,25.7,,14.27,,26.6,,14.27,12.8,26.1,
14.28,12.5,25.7,,14.28,,26.7,,14.28,12.8,26.1,
14.3,12.5,25.7,,14.3,,26.6,,14.3,12.8,26.1,
14.32,12.5,25.7,,14.32,,26.7,,14.32,12.8,26.1,
14.33,12.5,25.7,,14.33,,26.7,,14.33,12.8,26.1,
14.35,12.5,25.7,,14.35,,26.7,,14.35,12.8,26.1,
14.37,12.5,25.7,,14.37,,26.6,,14.37,12.8,26.1,
14.38,12.5,25.7,,14.38,,26.7,,14.38,12.8,26.1,
14.4,12.5,25.7,,14.4,,26.7,,14.4,12.8,26.1,
14.42,12.5,25.7,,14.42,,26.7,,14.42,12.8,26.1,
14.43,12.5,25.7,,14.43,,26.7,,14.43,12.8,26.1,
14.45,12.5,25.7,,14.45,,26.7,,14.45,12.8,26.1,
14.47,12.5,25.7,,14.47,,26.7,,14.47,12.8,26.1,
14.48,12.5,25.7,,14.48,,26.7,,14.48,12.8,26.1,
14.5,12.5,25.7,,14.5,,26.7,,14.5,12.8,26.1,
14.52,12.5,25.7,,14.52,,26.7,,14.52,12.8,26.1,
14.53,12.5,25.7,,14.53,,26.7,,14.53,12.8,26.1,
14.55,12.5,25.7,,14.55,,26.7,,14.55,12.8,26.1,
14.57,12.5,25.7,,14.57,,26.7,,14.57,12.8,26.1,
14.58,12.5,25.7,,14.58,,26.7,,14.58,12.8,26.1,
14.6,12.5,25.7,,14.6,,26.7,,14.6,12.8,26.1,
14.62,12.5,25.7,,14.62,,26.7,,14.62,12.8,26.1,
14.63,12.5,25.7,,14.63,,26.7,,14.63,12.8,26.1,
14.65,12.5,25.7,,14.65,,26.7,,14.65,12.8,26.1,
14.67,12.5,25.7,,14.67,,26.7,,14.67,12.8,26.1,
14.68,12.5,25.7,,14.68,,26.7,,14.68,12.8,26.1,
14.7,12.5,25.7,,14.7,,26.7,,14.7,12.8,26.1,
14.72,12.5,25.7,,14.72,,26.7,,14.72,12.8,26.1,
14.73,12.5,25.7,,14.73,,26.6,,14.73,12.8,26.1,
14.75,12.5,25.7,,14.75,,26.7,,14.75,12.8,26.1,
14.77,12.5,25.7,,14.77,,26.7,,14.77,12.8,26.1,
14.78,12.5,25.7,,14.78,,26.7,,14.78,12.8,26.1,
14.8,12.5,25.7,,14.8,,26.7,,14.8,12.8,26.1,
14.82,12.5,25.7,,14.82,,26.6,,14.82,12.8,26.1,
14.83,12.5,25.7,,14.83,,26.6,,14.83,12.8,26.1,
14.85,12.5,25.7,,14.85,,26.7,,14.85,12.8,26.1,
14.87,12.5,25.7,,14.87,,26.7,,14.87,12.8,26.1,
14.88,12.5,25.7,,14.88,,26.7,,14.88,12.8,26.1,
14.9,12.5,25.7,,14.9,,26.7,,14.9,12.8,26.1,
14.92,12.5,25.7,,14.92,,26.6,,14.92,12.8,26.1,
14.93,12.5,25.7,,14.93,,26.7,,14.93,12.8,26.1,
14.95,12.5,25.7,,14.95,,26.6,,14.95,12.8,26.1,
14.97,12.5,25.7,,14.97,,26.7,,14.97,12.8,26.1,
14.98,12.5,25.7,,14.98,,26.7,,14.98,12.8,26.1,
15.0,12.5,25.7,,15.0,,26.6,,15.0,12.8,26.1,
