Run 1: Time (min) (±0.01 min),Run 1: pH (±0.3 pH),Run 1: Temperature (°C) (±0.1°C),Run 1: Volume of NaOH Added (cm^3) (±0.02 cm^3),Run 2: Time (min) (±0.01 min),Run 2: pH (±0.3 pH),Run 2: Temperature (°C) (±0.1°C),Run 2: Volume of NaOH Added (cm^3) (±0.02 cm^3),Run 3: Time (min) (±0.01 min),Run 3: pH (±0.3 pH),Run 3: Temperature (°C) (±0.1°C),Run 3: Volume of NaOH Added (cm^3) (±0.02 cm^3)
11.37,12.7,25.9,,11.37,12.7,25.4,,11.37,12.8,25.9,
11.38,12.7,25.9,,11.38,12.7,25.4,,11.38,12.8,25.9,
11.4,12.7,25.9,,11.4,12.7,25.4,,11.4,12.8,25.9,
11.42,12.7,25.9,,11.42,12.7,25.4,,11.42,12.8,25.9,
11.43,12.8,25.9,,11.43,12.7,25.4,,11.43,12.8,25.9,
11.45,12.8,25.9,,11.45,12.7,25.4,,11.45,12.8,25.9,
11.47,12.8,25.9,,11.47,12.7,25.4,,11.47,12.8,25.9,
11.48,12.8,25.9,,11.48,12.7,25.4,,11.48,12.8,25.9,
11.5,12.8,25.9,,11.5,12.7,25.4,,11.5,12.8,25.9,
11.52,12.8,25.9,,11.52,12.7,25.4,,11.52,12.8,25.9,
11.53,12.8,25.9,,11.53,12.7,25.4,,11.53,12.8,25.9,
11.55,12.8,25.9,,11.55,12.7,25.4,,11.55,12.8,25.9,
11.57,12.8,25.9,,11.57,12.7,25.4,,11.57,12.8,25.9,
11.58,12.8,25.9,,11.58,12.7,25.4,,11.58,12.8,25.9,
11.6,12.8,25.9,,11.6,12.7,25.4,,11.6,12.8,25.9,
11.62,12.8,25.9,,11.62,12.7,25.4,,11.62,12.8,25.9,
11.63,12.8,25.9,,11.63,12.7,25.4,,11.63,12.8,25.9,
11.65,12.8,25.9,,11.65,12.7,25.4,,11.65,12.8,25.9,
11.67,12.8,25.9,,11.67,12.7,25.4,,11.67,12.8,25.9,
11.68,12.8,25.9,,11.68,12.7,25.4,,11.68,12.8,25.9,
11.7,12.8,25.9,,11.7,12.7,25.4,,11.7,12.8,25.9,
11.72,12.8,25.9,,11.72,12.7,25.4,,11.72,12.8,25.9,
11.73,12.8,25.9,,11.73,12.7,25.4,,11.73,12.8,25.9,
11.75,12.8,25.9,,11.75,12.7,25.4,,11.75,12.8,25.9,
11.77,12.8,25.9,,11.77,12.7,25.4,,11.77,12.8,25.9,
11.78,12.8,25.8,,11.78,12.7,25.4,,11.78,12.8,25.8,
11.8,12.8,25.8,,11.8,12.7,25.4,,11.8,12.8,25.8,
11.82,12.8,25.8,,11.82,12.7,25.4,,11.82,12.8,25.8,
11.83,12.8,25.8,,11.83,12.7,25.4,,11.83,12.8,25.8,
11.85,12.8,25.8,,11.85,12.7,25.4,,11.85,12.9,25.8,
11.87,12.8,25.8,,11.87,12.7,25.4,,11.87,12.9,25.8,
11.88,12.8,25.8,,11.88,12.7,25.4,,11.88,12.9,25.8,
11.9,12.8,25.8,,11.9,12.7,25.4,,11.9,12.9,25.8,
11.92,12.8,25.8,,11.92,12.7,25.4,,11.92,12.9,25.8,
11.93,12.8,25.8,,11.93,12.7,25.4,,11.93,12.9,25.8,
11.95,12.8,25.8,,11.95,12.7,25.4,,11.95,12.9,25.8,
11.97,12.8,25.8,,11.97,12.7,25.4,,11.97,12.9,25.8,
11.98,12.8,25.8,,11.98,12.7,25.4,,11.98,12.9,25.8,
12.0,12.8,25.8,,12.0,12.7,25.4,,12.0,12.9,25.8,
12.02,12.8,25.8,,12.02,12.7,25.4,,12.02,12.9,25.8,
12.03,12.8,25.8,,12.03,12.7,25.4,,12.03,12.9,25.8,
12.05,12.8,25.8,,12.05,12.7,25.4,,12.05,12.9,25.8,
12.07,12.8,25.8,,12.07,12.7,25.4,,12.07,12.9,25.8,
12.08,12.8,25.8,,12.08,12.7,25.4,,12.08,12.9,25.8,
12.1,12.8,25.8,,12.1,12.7,25.4,,12.1,12.9,25.8,
12.12,12.8,25.8,,12.12,12.7,25.4,,12.12,12.9,25.8,
12.13,12.8,25.8,,12.13,12.7,25.4,,12.13,12.9,25.8,
12.15,12.8,25.8,,12.15,12.7,25.4,,12.15,12.9,25.8,
12.17,12.8,25.8,,12.17,12.7,25.4,,12.17,12.9,25.8,
12.18,12.8,25.8,,12.18,12.7,25.4,,12.18,12.9,25.8,
12.2,12.8,25.8,,12.2,12.7,25.4,,12.2,12.9,25.8,
12.22,12.8,25.8,,12.22,12.7,25.4,,12.22,12.9,25.8,
12.23,12.8,25.8,,12.23,12.7,25.4,,12.23,12.9,25.8,
12.25,12.8,25.8,,12.25,12.8,25.4,,12.25,12.9,25.8,
12.27,12.8,25.8,,12.27,12.8,25.4,,12.27,12.9,25.8,
12.28,12.8,25.8,,12.28,12.8,25.4,,12.28,12.9,25.8,
12.3,12.8,25.8,,12.3,12.8,25.4,,12.3,12.9,25.8,
12.32,12.8,25.8,,12.32,12.8,25.4,,12.32,12.9,25.8,
12.33,12.8,25.8,,12.33,12.8,25.4,,12.33,12.9,25.8,
12.35,12.8,25.8,,12.35,12.8,25.4,,12.35,12.9,25.8,
12.37,12.8,25.8,,12.37,12.8,25.4,,12.37,12.9,25.8,
12.38,12.8,25.8,,12.38,12.8,25.4,,12.38,12.9,25.8,
12.4,12.8,25.8,,12.4,12.8,25.4,,12.4,12.9,25.8,
12.42,12.8,25.8,,12.42,12.8,25.4,,12.42,12.9,25.8,
12.43,12.8,25.8,,12.43,12.8,25.4,,12.43,12.9,25.8,
12.45,12.8,25.8,,12.45,12.8,25.4,,12.45,12.9,25.8,
12.47,12.8,25.8,,12.47,12.8,25.4,,12.47,12.9,25.8,
12.48,12.8,25.8,,12.48,12.8,25.4,,12.48,12.9,25.8,
12.5,12.8,25.8,,12.5,12.8,25.4,,12.5,12.9,25.8,
12.52,12.8,25.8,,12.52,12.8,25.4,,12.52,12.9,25.8,
12.53,12.8,25.8,,12.53,12.8,25.4,,12.53,12.9,25.8,
12.55,12.8,25.8,,12.55,12.8,25.4,,12.55,12.9,25.8,
12.57,12.8,25.8,,12.57,12.8,25.4,,12.57,12.9,25.8,
12.58,12.8,25.8,,12.58,12.8,25.4,,12.58,12.9,25.8,
12.6,12.8,25.8,,12.6,12.8,25.4,,12.6,12.9,25.8,
12.62,12.8,25.8,,12.62,12.8,25.4,,12.62,12.9,25.8,
12.63,12.9,25.8,,12.63,12.8,25.4,,12.63,12.9,25.8,
12.65,12.9,25.8,,12.65,12.8,25.4,,12.65,12.9,25.8,
12.67,12.9,25.8,,12.67,12.8,25.4,,12.67,12.9,25.8,
12.68,12.9,25.8,,12.68,12.8,25.4,,12.68,12.9,25.8,
12.7,12.9,25.8,,12.7,12.8,25.4,,12.7,12.9,25.8,
12.72,12.9,25.8,,12.72,12.8,25.4,,12.72,12.9,25.8,
12.73,12.9,25.8,,12.73,12.8,25.4,,12.73,12.9,25.8,
12.75,12.9,25.8,,12.75,12.8,25.4,,12.75,12.9,25.8,
12.77,12.9,25.8,,12.77,12.8,25.4,,12.77,12.9,25.8,
12.78,12.9,25.8,,12.78,12.8,25.4,,12.78,12.9,25.8,
12.8,12.9,25.8,,12.8,12.8,25.4,,12.8,12.9,25.8,
12.82,12.9,25.8,,12.82,12.8,25.4,,12.82,12.9,25.8,
12.83,12.9,25.8,,12.83,12.8,25.4,,12.83,12.9,25.8,
12.85,12.9,25.8,,12.85,12.8,25.4,,12.85,12.9,25.8,
12.87,12.9,25.8,,12.87,12.8,25.4,,12.87,12.9,25.8,
12.88,12.9,25.8,,12.88,12.8,25.4,,12.88,12.9,25.8,
12.9,12.9,25.8,,12.9,12.8,25.4,,12.9,12.9,25.8,
12.92,12.9,25.8,,12.92,12.8,25.4,,12.92,12.9,25.8,
12.93,12.9,25.8,,12.93,12.8,25.4,,12.93,12.9,25.8,
12.95,12.9,25.8,,12.95,12.8,25.4,,12.95,12.9,25.8,
12.97,12.9,25.8,,12.97,12.8,25.4,,12.97,12.9,25.8,
12.98,12.9,25.8,,12.98,12.8,25.4,,12.98,12.9,25.8,
13.0,12.9,25.8,,13.0,12.8,25.4,,13.0,12.9,25.8,
13.02,12.9,25.8,,13.02,12.9,25.4,,13.02,12.9,25.8,
13.03,12.9,25.8,,13.03,12.9,25.4,,13.03,12.9,25.8,
13.05,12.9,25.8,,13.05,12.9,25.4,,13.05,12.9,25.8,
13.07,12.9,25.8,,13.07,12.9,25.4,,13.07,12.9,25.8,
13.08,12.9,25.8,,13.08,12.9,25.4,,13.08,12.9,25.8,
13.1,12.9,25.8,,13.1,12.9,25.4,,13.1,12.9,25.8,
13.12,12.9,25.8,,13.12,12.9,25.4,,13.12,12.9,25.8,
13.13,12.9,25.8,,13.13,12.9,25.4,,13.13,12.9,25.8,
13.15,12.9,25.8,,13.15,12.9,25.4,,13.15,12.9,25.8,
13.17,12.9,25.8,,13.17,12.9,25.4,,13.17,12.9,25.8,
13.18,12.9,25.8,,13.18,12.9,25.4,,13.18,12.9,25.8,
13.2,12.9,25.8,,13.2,12.9,25.4,,13.2,12.9,25.8,
13.22,12.9,25.8,,13.22,12.9,25.4,,13.22,12.9,25.8,
13.23,12.9,25.8,,13.23,12.9,25.4,,13.23,12.9,25.8,
13.25,12.9,25.8,,13.25,12.9,25.4,,13.25,12.9,25.8,
13.27,12.9,25.8,,13.27,12.9,25.4,,13.27,13.0,25.8,
13.28,12.9,25.8,,13.28,12.9,25.4,,13.28,13.0,25.8,
13.3,12.9,25.8,,13.3,12.9,25.4,,13.3,13.0,25.8,
13.32,12.9,25.8,,13.32,12.9,25.4,,13.32,13.0,25.8,
13.33,12.9,25.8,,13.33,12.9,25.4,,13.33,13.0,25.8,
13.35,12.9,25.8,,13.35,12.9,25.4,,13.35,13.0,25.8,
13.37,12.9,25.8,,13.37,12.9,25.4,,13.37,13.0,25.8,
13.38,12.9,25.8,,13.38,12.9,25.4,,13.38,13.0,25.8,
13.4,12.9,25.8,,13.4,12.9,25.4,,13.4,13.0,25.8,
13.42,12.9,25.8,,13.42,12.9,25.4,,13.42,13.0,25.8,
13.43,12.9,25.8,,13.43,12.9,25.4,,13.43,13.0,25.8,
13.45,12.9,25.8,,13.45,12.9,25.4,,13.45,13.0,25.8,
13.47,12.9,25.8,,13.47,12.9,25.4,,13.47,13.0,25.8,
13.48,12.9,25.8,,13.48,12.9,25.4,,13.48,13.0,25.8,
13.5,12.9,25.8,,13.5,12.9,25.4,,13.5,13.0,25.8,
13.52,12.9,25.8,,13.52,12.9,25.4,,13.52,13.0,25.8,
13.53,12.9,25.8,,13.53,12.9,25.4,,13.53,13.0,25.8,
13.55,12.9,25.8,,13.55,12.9,25.4,,13.55,13.0,25.8,
13.57,12.9,25.8,,13.57,12.9,25.4,,13.57,13.0,25.8,
13.58,12.9,25.8,,13.58,12.9,25.4,,13.58,13.0,25.8,
13.6,12.9,25.8,,13.6,12.9,25.4,,13.6,13.0,25.8,
13.62,12.9,25.8,,13.62,12.9,25.4,,13.62,13.0,25.8,
13.63,12.9,25.8,,13.63,12.9,25.4,,13.63,13.0,25.8,
13.65,12.9,25.8,,13.65,12.9,25.4,,13.65,13.0,25.8,
13.67,12.9,25.8,,13.67,12.9,25.4,,13.67,13.0,25.8,
13.68,12.9,25.8,,13.68,12.9,25.4,,13.68,13.0,25.8,
13.7,12.9,25.8,,13.7,12.9,25.4,,13.7,13.0,25.8,
13.72,12.9,25.8,,13.72,12.9,25.4,,13.72,13.0,25.8,
13.73,12.9,25.8,,13.73,12.9,25.4,,13.73,13.0,25.8,
13.75,12.9,25.8,,13.75,12.9,25.4,,13.75,13.0,25.8,
13.77,12.9,25.8,,13.77,12.9,25.4,,13.77,13.0,25.8,
13.78,12.9,25.8,,13.78,12.9,25.4,,13.78,13.0,25.8,
13.8,12.9,25.8,,13.8,12.9,25.4,,13.8,13.0,25.8,
13.82,12.9,25.8,,13.82,12.9,25.4,,13.82,13.0,25.8,
13.83,12.9,25.8,,13.83,12.9,25.4,,13.83,13.0,25.8,
13.85,12.9,25.8,,13.85,12.9,25.4,,13.85,13.0,25.8,
13.87,12.9,25.8,,13.87,12.9,25.4,,13.87,13.0,25.8,
13.88,12.9,25.8,,13.88,12.9,25.4,,13.88,13.0,25.8,
13.9,12.9,25.8,,13.9,12.9,25.4,,13.9,13.0,25.8,
13.92,12.9,25.8,,13.92,12.9,25.4,,13.92,13.0,25.8,
13.93,12.9,25.8,,13.93,12.9,25.4,,13.93,13.0,25.8,
13.95,12.9,25.8,,13.95,12.9,25.4,,13.95,13.0,25.8,
13.97,12.9,25.8,,13.97,12.9,25.4,,13.97,13.0,25.8,
13.98,12.9,25.8,,13.98,12.9,25.4,,13.98,13.0,25.8,
14.0,12.9,25.8,,14.0,12.9,25.4,,14.0,13.0,25.8,
14.02,12.9,25.8,,14.02,12.9,25.4,,14.02,13.0,25.8,
14.03,12.9,25.8,,14.03,12.9,25.4,,14.03,13.0,25.8,
14.05,13.0,25.8,,14.05,12.9,25.4,,14.05,13.0,25.8,
14.07,13.0,25.8,,14.07,12.9,25.4,,14.07,13.0,25.8,
14.08,13.0,25.8,,14.08,12.9,25.4,,14.08,13.0,25.8,
14.1,13.0,25.8,,14.1,12.9,25.4,,14.1,13.0,25.8,
14.12,13.0,25.8,,14.12,12.9,25.4,,14.12,13.0,25.8,
14.13,13.0,25.8,,14.13,12.9,25.4,,14.13,13.0,25.8,
14.15,13.0,25.8,,14.15,12.9,25.4,,14.15,13.0,25.8,
14.17,13.0,25.8,,14.17,12.9,25.4,,14.17,13.0,25.8,
14.18,13.0,25.8,,14.18,12.9,25.4,,14.18,13.0,25.8,
14.2,13.0,25.8,,14.2,12.9,25.4,,14.2,13.0,25.8,
14.22,13.0,25.8,,14.22,12.9,25.4,,14.22,13.0,25.8,
14.23,13.0,25.8,,14.23,12.9,25.4,,14.23,13.0,25.8,
14.25,13.0,25.8,,14.25,12.9,25.4,,14.25,13.0,25.8,
14.27,13.0,25.8,,14.27,12.9,25.4,,14.27,13.0,25.8,
14.28,13.0,25.8,,14.28,12.9,25.4,,14.28,13.0,25.8,
14.3,13.0,25.8,,14.3,12.9,25.4,,14.3,13.0,25.8,
14.32,13.0,25.8,,14.32,12.9,25.4,,14.32,13.0,25.8,
14.33,13.0,25.8,,14.33,12.9,25.4,,14.33,13.0,25.8,
14.35,13.0,25.8,,14.35,12.9,25.4,,14.35,13.0,25.8,
14.37,13.0,25.8,,14.37,12.9,25.4,,14.37,13.0,25.8,
14.38,13.0,25.8,,14.38,12.9,25.4,,14.38,13.0,25.8,
14.4,13.0,25.8,,14.4,13.0,25.4,,14.4,13.0,25.8,
14.42,13.0,25.8,,14.42,13.0,25.4,,14.42,13.0,25.8,
14.43,13.0,25.8,,14.43,13.0,25.4,,14.43,13.0,25.8,
14.45,13.0,25.8,,14.45,13.0,25.4,,14.45,13.0,25.8,
14.47,13.0,25.8,,14.47,13.0,25.4,,14.47,13.0,25.8,
14.48,13.0,25.8,,14.48,13.0,25.4,,14.48,13.0,25.8,
14.5,13.0,25.8,,14.5,13.0,25.4,,14.5,13.0,25.8,
14.52,13.0,25.8,,14.52,13.0,25.4,,14.52,13.0,25.8,
14.53,13.0,25.8,,14.53,13.0,25.4,,14.53,13.0,25.8,
14.55,13.0,25.8,,14.55,13.0,25.4,,14.55,13.0,25.8,
14.57,13.0,25.8,,14.57,13.0,25.4,,14.57,13.0,25.8,
14.58,13.0,25.8,,14.58,13.0,25.4,,14.58,13.0,25.8,
14.6,13.0,25.8,,14.6,13.0,25.4,,14.6,13.0,25.8,
14.62,13.0,25.8,,14.62,13.0,25.4,,14.62,13.0,25.8,
14.63,13.0,25.8,,14.63,13.0,25.4,,14.63,13.0,25.8,
14.65,13.0,25.8,,14.65,13.0,25.4,,14.65,13.0,25.8,
14.67,13.0,25.8,,14.67,13.0,25.4,,14.67,13.0,25.8,
14.68,13.0,25.8,,14.68,13.0,25.4,,14.68,13.0,25.8,
14.7,13.0,25.8,,14.7,13.0,25.4,,14.7,13.0,25.8,
14.72,13.0,25.8,,14.72,13.0,25.4,,14.72,13.0,25.8,
14.73,13.0,25.8,,14.73,13.0,25.4,,14.73,13.0,25.8,
14.75,13.0,25.8,,14.75,13.0,25.4,,14.75,13.0,25.8,
14.77,13.0,25.8,,14.77,13.0,25.4,,14.77,13.1,25.8,
14.78,13.0,25.8,,14.78,13.0,25.4,,14.78,13.1,25.8,
14.8,13.0,25.8,,14.8,13.0,25.4,,14.8,13.1,25.8,
14.82,13.0,25.8,,14.82,13.0,25.4,,14.82,13.1,25.8,
14.83,13.0,25.8,,14.83,13.0,25.4,,14.83,13.1,25.8,
14.85,13.0,25.8,,14.85,13.0,25.4,,14.85,13.1,25.8,
14.87,13.0,25.8,,14.87,13.0,25.4,,14.87,13.1,25.8,
14.88,13.0,25.8,,14.88,13.0,25.4,,14.88,13.1,25.8,
14.9,13.0,25.8,,14.9,13.0,25.4,,14.9,13.1,25.8,
14.92,13.0,25.8,,14.92,13.0,25.4,,14.92,13.1,25.8,
14.93,13.0,25.8,,14.93,13.0,25.4,,14.93,13.1,25.8,
14.95,13.0,25.8,,14.95,13.0,25.4,,14.95,13.1,25.8,
14.97,13.0,25.8,,14.97,13.0,25.4,,14.97,13.1,25.8,
14.98,13.0,25.8,,14.98,13.0,25.4,,14.98,13.1,25.8,
15.0,13.0,25.8,,15.0,13.0,25.4,,15.0,13.1,25.8,
