Run 1: Time (min),Run 1: pH,Run 1: Temperature (°C),Run 1: Volume of NaOH Added (cm^3)
10.9,12.50717209,25.2583100507,
10.9166666667,12.5110396029,25.2554113672,
10.9333333333,12.5152046168,25.2568607095,
10.95,12.5223446406,25.2554113672,
10.9666666667,12.5259146525,25.2539620239,
10.9833333333,12.5285921614,25.2539620239,
11.0,12.5333521773,25.2539620239,
11.0166666667,12.5381121932,25.2525126795,
11.0333333333,12.5419797061,25.2539620239,
11.05,12.5467397219,25.251063334,
11.0666666667,12.5479297259,25.2481646399,
11.0833333333,12.5512022368,25.2467152912,
11.1,12.5535822447,25.2481646399,
11.1166666667,12.5589372626,25.2481646399,
11.1333333333,12.5616147715,25.2467152912,
11.15,12.5657797854,25.2438165906,
11.1666666667,12.5681597934,25.2438165906,
11.1833333333,12.5744073142,25.2409178857,
11.2,12.5770848231,25.2409178857,
11.2166666667,12.580654835,25.2394685316,
11.2333333333,12.5833323439,25.2394685316,
11.25,12.5854148509,25.2380191764,
11.2666666667,12.5883898608,25.2365698201,
11.2833333333,12.5910673697,25.2365698201,
11.3,12.5949348826,25.2351204627,
11.3166666667,12.5993973975,25.2365698201,
11.3333333333,12.6017774054,25.2365698201,
11.35,12.6041574134,25.2365698201,
11.3666666667,12.6050499164,25.2336711042,
11.3833333333,12.6101074332,25.2351204627,
11.4,12.6139749461,25.2365698201,
11.4166666667,12.616652455,25.2351204627,
11.4333333333,12.618437461,25.2336711042,
11.45,12.6345025146,25.2336711042,
11.4666666667,12.6371800235,25.2322217446,
11.4833333333,12.6389650295,25.2293230221,
11.5,12.6425350414,25.2293230221,
11.5166666667,12.6469975562,25.2278736592,
11.5333333333,12.6511625701,25.2293230221,
11.55,12.6517575721,25.22497493,
11.5666666667,12.655625085,25.22497493,
11.5833333333,12.656220087,25.2264242952,
11.6,12.657410091,25.2235255637,
11.6166666667,12.6612776039,25.2206268278,
11.6333333333,12.6633601108,25.2206268278,
11.65,12.6657401187,25.2206268278,
11.6666666667,12.6693101306,25.2177280873,
11.6833333333,12.6716901386,25.2220761963,
11.7,12.6749626495,25.2162787154,
11.7166666667,12.6761526535,25.2191774581,
11.7333333333,12.6797226654,25.2148293423,
11.75,12.6797226654,25.2177280873,
11.7666666667,12.6821026733,25.2191774581,
11.7833333333,12.6859701862,25.2104812163,
11.8,12.6892426971,25.2061330798,
11.8166666667,12.6901352001,25.2104812163,
11.8333333333,12.693705212,25.2061330798,
11.85,12.694002713,25.2046836987,
11.8666666667,12.6954902179,25.2046836987,
11.8833333333,12.6984652279,25.2061330798,
11.9,12.6990602298,25.2046836987,
11.9166666667,12.7020352398,25.2032343164,
11.9333333333,12.7032252437,25.201784933,
11.95,12.7056052517,25.1988861626,
11.9666666667,12.7094727646,25.2003355484,
11.9833333333,12.7127452755,25.2003355484,
12.0,12.7127452755,25.1988861626,
12.0166666667,12.7133402775,25.1974367757,
12.0333333333,12.7163152874,25.1930886078,
12.05,12.7175052913,25.1930886078,
12.0666666667,12.7186952953,25.1945379982,
12.0833333333,12.7234553112,25.1959873875,
12.1,12.7261328201,25.1945379982,
12.1166666667,12.7270253231,25.1945379982,
12.1333333333,12.728810329,25.1930886078,
12.15,12.731785339,25.1959873875,
12.1666666667,12.7323803409,25.1916392161,
12.1833333333,12.7344628479,25.1945379982,
12.2,12.7362478538,25.1930886078,
12.2166666667,12.7362478538,25.1901898232,
12.2333333333,12.7371403568,25.1930886078,
12.25,12.7398178657,25.1887404292,
12.2666666667,12.7410078697,25.1901898232,
12.2833333333,12.7439828796,25.1887404292,
12.3,12.7457678856,25.1901898232,
12.3166666667,12.7484453945,25.1887404292,
12.3333333333,12.7505279015,25.1887404292,
12.35,12.7520154064,25.1901898232,
12.3666666667,12.7549904163,25.1887404292,
12.3833333333,12.7552879173,25.187291034,
12.4,12.7552879173,25.187291034,
12.4166666667,12.7561804203,25.187291034,
12.4333333333,12.7600479332,25.187291034,
12.45,12.7630229431,25.187291034,
12.4666666667,12.7642129471,25.187291034,
12.4833333333,12.7651054501,25.1858416375,
12.5,12.765997953,25.1843922399,
12.5166666667,12.768972963,25.1829428411,
12.5333333333,12.769270464,25.1800440398,
12.55,12.7695679649,25.1814934411,
12.5666666667,12.7701629669,25.1829428411,
12.5833333333,12.7731379769,25.1800440398,
12.6,12.7746254818,25.1785946374,
12.6166666667,12.7752204838,25.1814934411,
12.6333333333,12.7778979927,25.1785946374,
12.65,12.7787904957,25.1771452337,
12.6666666667,12.7793854977,25.1742464228,
12.6833333333,12.7826580086,25.1756958288,
12.7,12.7841455136,25.1742464228,
12.7166666667,12.7868230225,25.1771452337,
12.7333333333,12.7883105274,25.1713476069,
12.75,12.7886080284,25.1684487862,
12.7666666667,12.7886080284,25.1698981972,
12.7833333333,12.7895005314,25.1698981972,
12.8,12.7924755413,25.1698981972,
12.8166666667,12.7930705433,25.1698981972,
12.8333333333,12.7936655453,25.1713476069,
12.85,12.7957480522,25.1698981972,
12.8666666667,12.7972355572,25.1684487862,
12.8833333333,12.8014005711,25.166999374,
12.9,12.8025905751,25.1684487862,
12.9166666667,12.8028880761,25.166999374,
12.9333333333,12.803483078,25.166999374,
12.95,12.805863086,25.166999374,
12.9666666667,12.8070530899,25.166999374,
12.9833333333,12.8070530899,25.1655499605,
13.0,12.8070530899,25.1655499605,
13.0166666667,12.8082430939,25.1626511299,
13.0333333333,12.8106231018,25.1641005458,
13.05,12.8118131058,25.1612017127,
13.0666666667,12.8118131058,25.1612017127,
13.0833333333,12.8138956128,25.1626511299,
13.1,12.8165731217,25.1612017127,
13.1166666667,12.8168706227,25.1626511299,
13.1333333333,12.8168706227,25.1583028746,
13.15,12.8192506306,25.1554040316,
13.1666666667,12.8210356366,25.1554040316,
13.1833333333,12.8234156445,25.1539546081,
13.2,12.8257956524,25.1510557575,
13.2166666667,12.8260931534,25.1510557575,
13.2333333333,12.8266881554,25.1510557575,
13.25,12.8284731614,25.1510557575,
13.2666666667,12.8299606663,25.1481569018,
13.2833333333,12.8308531693,25.1467074721,
13.3,12.8308531693,25.1481569018,
13.3166666667,12.8308531693,25.1481569018,
13.3333333333,12.8311506703,25.1467074721,
13.35,12.8338281792,25.145258041,
13.3666666667,12.8359106862,25.1438086087,
13.3833333333,12.8368031891,25.145258041,
13.4,12.8385881951,25.1423591751,
13.4166666667,12.8400757001,25.1438086087,
13.4333333333,12.840373201,25.1438086087,
13.45,12.840670702,25.1438086087,
13.4666666667,12.84305071,25.1423591751,
13.4833333333,12.8448357159,25.1438086087,
13.5,12.8448357159,25.1423591751,
13.5166666667,12.8451332169,25.1423591751,
13.5333333333,12.8466207219,25.1438086087,
13.55,12.8495957318,25.1423591751,
13.5666666667,12.8495957318,25.1423591751,
13.5833333333,12.8495957318,25.1423591751,
13.6,12.8498932328,25.1423591751,
13.6166666667,12.8501907338,25.1423591751,
13.6333333333,12.8507857358,25.1423591751,
13.65,12.8522732407,25.1423591751,
13.6666666667,12.8543557477,25.1423591751,
13.6833333333,12.8546532487,25.1423591751,
13.7,12.8549507497,25.1423591751,
13.7166666667,12.8570332566,25.1423591751,
13.7333333333,12.8588182626,25.1423591751,
13.75,12.8591157635,25.1423591751,
13.7666666667,12.8611982705,25.1409097403,
13.7833333333,12.8629832764,25.1409097403,
13.8,12.8638757794,25.1409097403,
13.8166666667,12.8638757794,25.1409097403,
13.8333333333,12.8641732804,25.1394603041,
13.85,12.8641732804,25.1394603041,
13.8666666667,12.8647682824,25.1394603041,
13.8833333333,12.8668507893,25.1409097403,
13.9,12.8686357953,25.1409097403,
13.9166666667,12.8686357953,25.1394603041,
13.9333333333,12.8689332963,25.1423591751,
13.95,12.8695282983,25.1394603041,
13.9666666667,12.8710158032,25.1394603041,
13.9833333333,12.8728008092,25.1394603041,
14.0,12.8742883141,25.1394603041,
14.0166666667,12.8751808171,25.1380108667,
14.0333333333,12.8772633241,25.1394603041,
14.05,12.878155827,25.1351119879,
14.0666666667,12.878155827,25.1351119879,
14.0833333333,12.878155827,25.136561428,
14.1,12.880238334,25.1351119879,
14.1166666667,12.881130837,25.132213104,
14.1333333333,12.8823208409,25.1351119879,
14.15,12.8826183419,25.1307636601,
14.1666666667,12.8832133439,25.1336625466,
14.1833333333,12.8835108449,25.132213104,
14.2,12.8847008489,25.1307636601,
14.2166666667,12.8870808568,25.1264153205,
14.2333333333,12.8873783578,25.1264153205,
14.25,12.8873783578,25.1264153205,
14.2666666667,12.8873783578,25.1278647683,
14.2833333333,12.8873783578,25.1249658714,
14.3,12.8876758588,25.1278647683,
14.3166666667,12.8885683618,25.1235164209,
14.3333333333,12.8900558667,25.1264153205,
14.35,12.8918408727,25.1235164209,
14.3666666667,12.8921383737,25.1249658714,
14.3833333333,12.8921383737,25.1249658714,
14.4,12.8927333756,25.1249658714,
14.4166666667,12.8930308766,25.1235164209,
14.4333333333,12.8948158826,25.120617516,
14.45,12.8966008885,25.1220669691,
14.4666666667,12.8971958905,25.1220669691,
14.4833333333,12.8992783975,25.120617516,
14.5,12.9007659024,25.120617516,
14.5166666667,12.9013609044,25.120617516,
14.5333333333,12.9016584054,25.1220669691,
14.55,12.9019559064,25.120617516,
14.5666666667,12.9025509084,25.1220669691,
14.5833333333,12.9040384133,25.1191680616,
14.6,12.9052284173,25.1191680616,
14.6166666667,12.9064184213,25.1191680616,
14.6333333333,12.9064184213,25.1220669691,
14.65,12.9064184213,25.1191680616,
14.6666666667,12.9064184213,25.120617516,
14.6833333333,12.9064184213,25.1191680616,
14.7,12.9067159223,25.1191680616,
14.7166666667,12.9079059262,25.1177186058,
14.7333333333,12.9093934312,25.1191680616,
14.75,12.9111784371,25.1177186058,
14.7666666667,12.9126659421,25.1177186058,
14.7833333333,12.9141534471,25.1177186058,
14.8,12.915640952,25.1177186058,
14.8166666667,12.915938453,25.1148196903,
14.8333333333,12.915938453,25.1162691487,
14.85,12.916830956,25.1133702305,
14.8666666667,12.9192109639,25.1162691487,
14.8833333333,12.9204009679,25.1148196903,
14.9,12.9204009679,25.1133702305,
14.9166666667,12.9204009679,25.1133702305,
14.9333333333,12.9204009679,25.1133702305,
14.95,12.9206984689,25.1090218432,
14.9666666667,12.9218884729,25.110471307,
14.9833333333,12.9242684808,25.110471307,
15.0,12.9251609838,25.1133702305,
